"sample","pop","k","ancestry","q"
"LW_14","Landrace W",6,"A6",0.0671096270343935
"LW_15","Landrace W",6,"A1",0.0608495205191475
"LW_15","Landrace W",6,"A2",0.151373103346673
"LW_15","Landrace W",6,"A3",0.0691805135511781
"LW_15","Landrace W",6,"A4",0.594958967101779
"LW_15","Landrace W",6,"A5",0.08737796465495
"LW_15","Landrace W",6,"A6",0.0362599308262724
"LW_16","Landrace W",6,"A1",0.0326619130860338
"LW_16","Landrace W",6,"A2",0.120622680754077
"LW_16","Landrace W",6,"A3",0.107847528161607
"LW_16","Landrace W",6,"A4",0.387093191873705
"LW_16","Landrace W",6,"A5",0.22879503461344
"LW_16","Landrace W",6,"A6",0.122979651511137
"LW_17","Landrace W",6,"A1",0.0560672641486929
"LW_17","Landrace W",6,"A2",0.106913855761618
"LW_17","Landrace W",6,"A3",0.170727963874752
"LW_17","Landrace W",6,"A4",0.500302651401025
"LW_17","Landrace W",6,"A5",0.147718798859115
"LW_17","Landrace W",6,"A6",0.0182694659547972
"LW_18","Landrace W",6,"A1",0.176852492413063
"LW_18","Landrace W",6,"A2",0.145642264489111
"LW_18","Landrace W",6,"A3",0.226294833352896
"LW_18","Landrace W",6,"A4",0.360158289155248
"LW_18","Landrace W",6,"A5",0.0607541274351549
"LW_18","Landrace W",6,"A6",0.0302979931545266
"LW_19","Landrace W",6,"A1",0.344589230543354
"LW_19","Landrace W",6,"A2",0.0103824008235951
"LW_19","Landrace W",6,"A3",0.0459743428395385
"LW_19","Landrace W",6,"A4",0.35569100676653
"LW_19","Landrace W",6,"A5",0.0777897231657075
"LW_19","Landrace W",6,"A6",0.165573295861275
"LW_20","Landrace W",6,"A1",0.0255723333978027
"LW_20","Landrace W",6,"A2",0.0766154736524326
"LW_20","Landrace W",6,"A3",0.029024938763348
"LW_20","Landrace W",6,"A4",0.481828352799467
"LW_20","Landrace W",6,"A5",0.0644476697621192
"LW_20","Landrace W",6,"A6",0.32251123162483
"CA_01","Cultivar A",6,"A1",7.30553562890401e-05
"CA_01","Cultivar A",6,"A2",0.0332198754512769
"CA_01","Cultivar A",6,"A3",0.0497410966929468
"CA_01","Cultivar A",6,"A4",0.0266645734120367
"CA_01","Cultivar A",6,"A5",0.823085764503611
"CA_01","Cultivar A",6,"A6",0.0672156345838394
"CA_02","Cultivar A",6,"A1",0.0204054892248073
"CA_02","Cultivar A",6,"A2",0.00603459694677483
"CA_02","Cultivar A",6,"A3",0.0487648448194126
"CA_02","Cultivar A",6,"A4",0.0247817349932983
"CA_02","Cultivar A",6,"A5",0.661418927139554
"CA_02","Cultivar A",6,"A6",0.238594406876152
"CA_03","Cultivar A",6,"A1",0.0178488451024566
"CA_03","Cultivar A",6,"A2",0.00899576872229809
"CA_03","Cultivar A",6,"A3",0.0810824420880283
"CA_03","Cultivar A",6,"A4",0.103460636521926
"CA_03","Cultivar A",6,"A5",0.677334451998227
"CA_03","Cultivar A",6,"A6",0.111277855567064
"CA_04","Cultivar A",6,"A1",0.0211621704612184
"CA_04","Cultivar A",6,"A2",0.0315787826032512
"CA_04","Cultivar A",6,"A3",0.081146543961464
"CA_04","Cultivar A",6,"A4",0.0272098976329926
"CA_04","Cultivar A",6,"A5",0.779655508745291
"CA_04","Cultivar A",6,"A6",0.0592470965957828
"CA_05","Cultivar A",6,"A1",0.0482491940862892
"CA_05","Cultivar A",6,"A2",0.0146349171093391
"CA_05","Cultivar A",6,"A3",0.10124948326733
"CA_05","Cultivar A",6,"A4",0.10205570313711
"CA_05","Cultivar A",6,"A5",0.638768616774817
"CA_05","Cultivar A",6,"A6",0.0950420856251145
"CA_06","Cultivar A",6,"A1",0.013721220647841
"CA_06","Cultivar A",6,"A2",0.00745749082275395
"CA_06","Cultivar A",6,"A3",0.00855804619525722
"CA_06","Cultivar A",6,"A4",0.131767903796858
"CA_06","Cultivar A",6,"A5",0.795282825808925
"CA_06","Cultivar A",6,"A6",0.0432125127283652
"CA_07","Cultivar A",6,"A1",0.0205414224442385
"CA_07","Cultivar A",6,"A2",0.0335373379376968
"CA_07","Cultivar A",6,"A3",0.119709085725662
"CA_07","Cultivar A",6,"A4",0.012950334570839
"CA_07","Cultivar A",6,"A5",0.763553712559174
"CA_07","Cultivar A",6,"A6",0.04970810676239
"CA_08","Cultivar A",6,"A1",0.00646081825055183
"CA_08","Cultivar A",6,"A2",0.0118893581900612
"CA_08","Cultivar A",6,"A3",0.043432910529888
"CA_08","Cultivar A",6,"A4",0.0586184003254015
"CA_08","Cultivar A",6,"A5",0.782069049395373
"CA_08","Cultivar A",6,"A6",0.0975294633087241
"CA_09","Cultivar A",6,"A1",0.00756037957308902
"CA_09","Cultivar A",6,"A2",0.0774790170450723
"CA_09","Cultivar A",6,"A3",0.0373176768470897
"CA_09","Cultivar A",6,"A4",0.0899886358022707
"CA_09","Cultivar A",6,"A5",0.708562945878296
"CA_09","Cultivar A",6,"A6",0.0790913448541826
"CA_10","Cultivar A",6,"A1",0.0055667992562673
"CA_10","Cultivar A",6,"A2",0.0248440235691759
"CA_10","Cultivar A",6,"A3",0.132826224341349
"CA_10","Cultivar A",6,"A4",0.0336287808385459
"CA_10","Cultivar A",6,"A5",0.696645249620728
"CA_10","Cultivar A",6,"A6",0.106488922373934
"CA_11","Cultivar A",6,"A1",0.0368870302627192
"CA_11","Cultivar A",6,"A2",0.0378386190494261
"CA_11","Cultivar A",6,"A3",0.042739048047768
"CA_11","Cultivar A",6,"A4",0.0399263769964841
"CA_11","Cultivar A",6,"A5",0.745105502442721
"CA_11","Cultivar A",6,"A6",0.0975034232008813
"CA_12","Cultivar A",6,"A1",0.0678700026712496
"CA_12","Cultivar A",6,"A2",0.0389943628328652
"CA_12","Cultivar A",6,"A3",0.0170099295289453
"CA_12","Cultivar A",6,"A4",0.026232813863287
"CA_12","Cultivar A",6,"A5",0.77494803637961
"CA_12","Cultivar A",6,"A6",0.0749448547240425
"CA_13","Cultivar A",6,"A1",0.0224696466393022
"CA_13","Cultivar A",6,"A2",0.0807296940198459
"CA_13","Cultivar A",6,"A3",0.0662738202053291
"CA_13","Cultivar A",6,"A4",0.0783284627512267
"CA_13","Cultivar A",6,"A5",0.674120379444992
"CA_13","Cultivar A",6,"A6",0.0780779969393043
"CA_14","Cultivar A",6,"A1",0.0319485591257941
"CA_14","Cultivar A",6,"A2",0.0742716250501316
"CA_14","Cultivar A",6,"A3",0.0182882207673228
"CA_14","Cultivar A",6,"A4",0.0680185633684618
"CA_14","Cultivar A",6,"A5",0.637627099605294
"CA_14","Cultivar A",6,"A6",0.169845932082996
"CA_15","Cultivar A",6,"A1",0.0223024856621801
"CA_15","Cultivar A",6,"A2",0.00132510785266276
"CA_15","Cultivar A",6,"A3",0.0459464198430589
"CA_15","Cultivar A",6,"A4",0.0523189401511456
"CA_15","Cultivar A",6,"A5",0.740829094304109
"CA_15","Cultivar A",6,"A6",0.137277952186843
"CA_16","Cultivar A",6,"A1",0.00354876862964698
"CA_16","Cultivar A",6,"A2",0.00694170697086106
"CA_16","Cultivar A",6,"A3",0.0367559575233917
"CA_16","Cultivar A",6,"A4",0.0376480619155194
"CA_16","Cultivar A",6,"A5",0.79262424120496
"CA_16","Cultivar A",6,"A6",0.122481263755621
"CA_17","Cultivar A",6,"A1",0.0261487226883301
"CA_17","Cultivar A",6,"A2",0.0229533005210603
"CA_17","Cultivar A",6,"A3",0.0757309653557857
"CA_17","Cultivar A",6,"A4",0.0149352164922421
"CA_17","Cultivar A",6,"A5",0.790089054291226
"CA_17","Cultivar A",6,"A6",0.0701427406513556
"CA_18","Cultivar A",6,"A1",0.0265222430114023
"CA_18","Cultivar A",6,"A2",0.00156455070433778
"CA_18","Cultivar A",6,"A3",0.0514955651031709
"CA_18","Cultivar A",6,"A4",0.0543625840981833
"CA_18","Cultivar A",6,"A5",0.833504299953811
"CA_18","Cultivar A",6,"A6",0.032550757129095
"CA_19","Cultivar A",6,"A1",0.0228958426856507
"CA_19","Cultivar A",6,"A2",0.0531419177933427
"CA_19","Cultivar A",6,"A3",0.0130329111708538
"CA_19","Cultivar A",6,"A4",0.0128197687824557
"CA_19","Cultivar A",6,"A5",0.84944428534492
"CA_19","Cultivar A",6,"A6",0.0486652742227769
"CA_20","Cultivar A",6,"A1",0.0172604584945848
"CA_20","Cultivar A",6,"A2",0.055906303065723
"CA_20","Cultivar A",6,"A3",0.0712340741656735
"CA_20","Cultivar A",6,"A4",0.0157379288521796
"CA_20","Cultivar A",6,"A5",0.716020180635507
"CA_20","Cultivar A",6,"A6",0.123841054786332
"CB_01","Cultivar B",6,"A1",0.0223776098771593
"CB_01","Cultivar B",6,"A2",0.0662116648268302
"CB_01","Cultivar B",6,"A3",0.0662992964437965
"CB_01","Cultivar B",6,"A4",0.118318354207893
"CB_01","Cultivar B",6,"A5",0.0427016258226754
"CB_01","Cultivar B",6,"A6",0.684091448821646
"CB_02","Cultivar B",6,"A1",0.0791621572139037
"CB_02","Cultivar B",6,"A2",0.0373196526645448
"CB_02","Cultivar B",6,"A3",0.13037562940561
"CB_02","Cultivar B",6,"A4",0.0515190344108542
"CB_02","Cultivar B",6,"A5",0.0490811575388671
"CB_02","Cultivar B",6,"A6",0.652542368766221
"CB_03","Cultivar B",6,"A1",0.088118982093746
"CB_03","Cultivar B",6,"A2",0.0171237881113882
"CB_03","Cultivar B",6,"A3",0.0453509759879798
"CB_03","Cultivar B",6,"A4",0.0450352509926234
"CB_03","Cultivar B",6,"A5",0.0698746743691814
"CB_03","Cultivar B",6,"A6",0.734496328445081
"CB_04","Cultivar B",6,"A1",0.0623813021724252
"CB_04","Cultivar B",6,"A2",0.00930322144444406
"CB_04","Cultivar B",6,"A3",0.0802304452864026
"CB_04","Cultivar B",6,"A4",0.162714639738448
"CB_04","Cultivar B",6,"A5",0.102042180459416
"CB_04","Cultivar B",6,"A6",0.583328210898864
"CB_05","Cultivar B",6,"A1",0.0651691208814979
"CB_05","Cultivar B",6,"A2",0.00797307781777508
"CB_05","Cultivar B",6,"A3",0.0527943667078113
"CB_05","Cultivar B",6,"A4",0.0907822470897824
"CB_05","Cultivar B",6,"A5",0.11086837535246
"CB_05","Cultivar B",6,"A6",0.672412812150674
"CB_06","Cultivar B",6,"A1",0.00401480631631087
"CB_06","Cultivar B",6,"A2",0.0556138036675478
"CB_06","Cultivar B",6,"A3",0.0184532246000543
"CB_06","Cultivar B",6,"A4",0.223987715106895
"CB_06","Cultivar B",6,"A5",0.109418339241109
"CB_06","Cultivar B",6,"A6",0.588512111068083
"CB_07","Cultivar B",6,"A1",0.1373671693228
"CB_07","Cultivar B",6,"A2",0.0185693194858534
"CB_07","Cultivar B",6,"A3",0.0494112140573449
"CB_07","Cultivar B",6,"A4",0.0357308400366807
"CB_07","Cultivar B",6,"A5",0.0948901997772547
"CB_07","Cultivar B",6,"A6",0.664031257320066
"CB_08","Cultivar B",6,"A1",0.00336238834778809
"CB_08","Cultivar B",6,"A2",0.0486996906753544
"CB_08","Cultivar B",6,"A3",0.0240174009916919
"CB_08","Cultivar B",6,"A4",0.0650723043817196
"CB_08","Cultivar B",6,"A5",0.17848656080501
"CB_08","Cultivar B",6,"A6",0.680361654798436
"CB_09","Cultivar B",6,"A1",0.0426739822226291
"CB_09","Cultivar B",6,"A2",0.0563689900295113
"CB_09","Cultivar B",6,"A3",0.0116481230140701
"CB_09","Cultivar B",6,"A4",0.0459586059014337
"CB_09","Cultivar B",6,"A5",0.0902443826530617
"CB_09","Cultivar B",6,"A6",0.753105916179294
"CB_10","Cultivar B",6,"A1",0.0160200457396953
"CB_10","Cultivar B",6,"A2",0.0652068917156537
"CB_10","Cultivar B",6,"A3",0.0667123502820196
"CB_10","Cultivar B",6,"A4",0.110811887536247
"CB_10","Cultivar B",6,"A5",0.11867444190237
"CB_10","Cultivar B",6,"A6",0.622574382824014
"CB_11","Cultivar B",6,"A1",0.0277258360511995
"CB_11","Cultivar B",6,"A2",0.146918553266883
"CB_11","Cultivar B",6,"A3",0.0305639500579522
"CB_11","Cultivar B",6,"A4",0.133341054165059
"CB_11","Cultivar B",6,"A5",0.0817273021837549
"CB_11","Cultivar B",6,"A6",0.579723304275151
"CB_12","Cultivar B",6,"A1",0.075538654010321
"CB_12","Cultivar B",6,"A2",0.0126802234702141
"CB_12","Cultivar B",6,"A3",0.0532318713023149
"CB_12","Cultivar B",6,"A4",0.0487110996285359
"CB_12","Cultivar B",6,"A5",0.107849423368275
"CB_12","Cultivar B",6,"A6",0.701988728220339
"CB_13","Cultivar B",6,"A1",0.0730459318417317
"CB_13","Cultivar B",6,"A2",0.0560570216892611
"CB_13","Cultivar B",6,"A3",0.0827124961182071
"CB_13","Cultivar B",6,"A4",0.0472729510851375
"CB_13","Cultivar B",6,"A5",0.150241125724616
"CB_13","Cultivar B",6,"A6",0.590670473541047
"CB_14","Cultivar B",6,"A1",0.0567083429444003
"CB_14","Cultivar B",6,"A2",0.0964141210282626
"CB_14","Cultivar B",6,"A3",0.0543582254637149
"CB_14","Cultivar B",6,"A4",0.0207818613990955
"CB_14","Cultivar B",6,"A5",0.0887516226655871
"CB_14","Cultivar B",6,"A6",0.68298582649894
"CB_15","Cultivar B",6,"A1",0.00360061048916748
"CB_15","Cultivar B",6,"A2",0.0118083069872714
"CB_15","Cultivar B",6,"A3",0.0421539598252986
"CB_15","Cultivar B",6,"A4",0.0962357801428327
"CB_15","Cultivar B",6,"A5",0.0354402234050836
"CB_15","Cultivar B",6,"A6",0.810761119150346
"CB_16","Cultivar B",6,"A1",0.00631077646343972
"CB_16","Cultivar B",6,"A2",0.0648898420304296
"CB_16","Cultivar B",6,"A3",0.0588345459409557
"CB_16","Cultivar B",6,"A4",0.0785744901701204
"CB_16","Cultivar B",6,"A5",0.0892377356995382
"CB_16","Cultivar B",6,"A6",0.702152609695516
"CB_17","Cultivar B",6,"A1",0.0446754814607202
"CB_17","Cultivar B",6,"A2",0.0121719803724373
"CB_17","Cultivar B",6,"A3",0.0747606747577055
"CB_17","Cultivar B",6,"A4",0.0368486950162004
"CB_17","Cultivar B",6,"A5",0.139775898588881
"CB_17","Cultivar B",6,"A6",0.691767269804055
"CB_18","Cultivar B",6,"A1",0.0174283187509403
"CB_18","Cultivar B",6,"A2",0.0251009715427165
"CB_18","Cultivar B",6,"A3",0.0131922478532948
"CB_18","Cultivar B",6,"A4",0.0523009771002861
"CB_18","Cultivar B",6,"A5",0.032450763650456
"CB_18","Cultivar B",6,"A6",0.859526721102306
"CB_19","Cultivar B",6,"A1",0.0296317448777177
"CB_19","Cultivar B",6,"A2",0.0733335829885812
"CB_19","Cultivar B",6,"A3",0.0132177262186787
"CB_19","Cultivar B",6,"A4",0.0197637865020697
"CB_19","Cultivar B",6,"A5",0.0888940028224808
"CB_19","Cultivar B",6,"A6",0.775159156590472
"CB_20","Cultivar B",6,"A1",0.0108419051987267
"CB_20","Cultivar B",6,"A2",0.0293895603618965
"CB_20","Cultivar B",6,"A3",0.108151476257764
"CB_20","Cultivar B",6,"A4",0.114200087282928
"CB_20","Cultivar B",6,"A5",0.0339389882933948
"CB_20","Cultivar B",6,"A6",0.70347798260529
